2,0,2,nothisman (在人海中迷失),[新聞] 台中頭汴坑山城藝術季開幕 蝙蝠洞換藍染,Fri Sep  8 22:08:52 2023
0,0,0,wahaha99 (此方不可長),Re,Fri Sep  8 21:02:53 2023
16,2,14,taot917 (每天一點新鮮),[問卦] 大直下陷民宅，可能吊起來嗎？,Sat Sep  9 02:00:16 2023
6,1,5,assassinASHE (幹古專用帳號),[問卦] 棒球啦啦隊的隊服送洗 過程會有人偷聞嗎?,Sat Sep  9 07:47:33 2023
1,0,1,b19880115 (),[新聞] 建案施工出錯釀公寓嚴重坍塌 王世堅怒告,Fri Sep  8 22:36:42 2023
2,0,2,ppp123 (3p哥),[問卦] 可否公開 超思的EPS嗎？,Sat Sep  9 07:54:55 2023
1,0,1,Qorqios (丟臉比丟書還快==),[問卦] 今年有最頂的館長月餅嗎？,Sat Sep  9 00:40:44 2023
13,21,-8,asppsa (橘子綠了),[新聞] 賴清德將成立直播音樂頻道　「療癒賴桑,Sat Sep  9 08:29:20 2023
44,10,34,karta328 (我不知),[新聞] 大直民宅塌陷！辣妹老闆娘現烤麵包送暖　,Sat Sep  9 07:40:51 2023
3,1,2,applegoodeat (蘋果好吃),Re,Fri Sep  8 22:17:38 2023
17,0,17,heero0333 (hero),[問卦] 住大直的好處是什麼 掛?????????????????,Sat Sep  9 08:27:16 2023
2,0,2,smileboy2016 (Sand Tree Pad),[問卦] 時薪183哪族群最爽？,Fri Sep  8 23:59:22 2023
7,2,5,fatslave (),[問卦] 我懷疑我活在楚門的世界,Fri Sep  8 22:12:48 2023
2,2,0,goldenhill (我的人權時代),[新聞] 安平碼頭動漫風「航海王」千陽號登陸台南,Fri Sep  8 21:14:37 2023
3,2,1,redDest (紅油),[問卦] 甲甲救台灣？,Sat Sep  9 01:19:14 2023
21,3,18,cj4385283 (Linhi),[問卦] 中國有啥理由把台灣拿下來,Sat Sep  9 08:27:28 2023
3,9,-6,ai770116 (東方的神秘力量),[問卦] 沒人發現台灣是全世界最痛苦的國家嗎？,Fri Sep  8 22:17:34 2023
4,2,2,shampoopoo (毛寶洗髮精),[問卦] 男生朋友不准我用交友軟體,Sat Sep  9 00:04:10 2023
2,0,2,lightwish (穹願),[新聞] 內蒙古哮喘病患擠爆醫院 官方解釋引質疑,Fri Sep  8 23:25:41 2023
5,2,3,Xaymaca (夏),Re,Sat Sep  9 07:37:35 2023
3,2,1,ALEX492 (ALEX),[問卦] 是我爸媽沒錢還是不想給我太多？,Sat Sep  9 01:33:06 2023
11,0,11,moneybuy (),[問卦] tiktok怎麼不挑戰考試第一名= =,Sat Sep  9 01:53:24 2023
4,0,4,gaiaesque (一起來聽techno八 o'_'o),[問卦] 處男選...? o'_'o,Fri Sep  8 22:07:08 2023
2,1,1,yule1224 (政治是高明的騙術),[問卦] 王力宏變澳洲白人？,Fri Sep  8 22:36:57 2023
3,0,3,devidevi (凱特),Re,Sat Sep  9 08:47:20 2023
4,0,4,incident (貴賓狗可愛:)),[問卦] 有沒有酸酸的空氣的八卦？,Sat Sep  9 03:03:29 2023
0,0,0,sweet79731 (),Re,Fri Sep  8 21:16:32 2023
3,2,1,SaberMyWifi (賽巴),Re,Fri Sep  8 21:39:01 2023
6,0,6,lpbrother (LP哥(LP = Love & Peace)),[新聞] 玉澤演來台倒數 密謀街頭慢跑探險,Sat Sep  9 08:07:10 2023
3,1,2,lockinboy (嘿唷嘿唷),[問卦] 去泰國要怎樣才不會變豬仔,Fri Sep  8 22:08:53 2023
3,0,3,Ommmmmm5566 (有人責備我們不夠深入),[問卦] 真的有人從來沒跟女友吵架過的嗎,Fri Sep  8 22:22:38 2023
1,1,0,Rrrxddd (有噴 nlnlOeO RR ),[問卦] 最強悍的第三者 永遠都不是別人,Sat Sep  9 00:57:49 2023
4,0,4,choobii (我是雞掰郎),[問卦] 受災戶賠一戶新建案如何?,Fri Sep  8 23:20:57 2023
10,1,9,b1b2b3b4 (lemon),[新聞] 梁朝偉自爆看著《色．戒》獎座流口水！拍,Sat Sep  9 01:31:52 2023
4,3,1,holiybo (米羅),[問卦] 調基本工資最倒楣的是不是公務員？,Sat Sep  9 01:10:46 2023
1,3,-2,s088037 (大鼻),[問卦] 50萬創業除了賣蛋還有什麼好創的,Fri Sep  8 22:30:39 2023
36,34,2,BMWi3 (在那叫什麼),[新聞] 柯文哲「不知為何不支持」代孕法案 婦團,Fri Sep  8 23:13:50 2023
3,0,3,z753951zxc (這是ID),Re,Fri Sep  8 23:18:48 2023
7,1,6,damm (S e t h),Re,Fri Sep  8 20:59:23 2023
1,3,-2,fatslave (),Re,Sat Sep  9 08:40:01 2023
4,0,4,chubby31190 (優文專家),[問卦] 大學租屋 跟女朋友住/跟朋友住 有差嗎,Sat Sep  9 01:33:43 2023
10,3,7,abcd5566 (我是綠粉),[問卦] 基本薪資調漲日子會越來越難過嗎,Fri Sep  8 23:00:34 2023
7,4,3,waymayday (不要問),[問卦] 男朋友住五千萬豪宅 是不是可以嫁了,Fri Sep  8 21:07:14 2023
242,1,241,,,
18,2,16,ksxo (aa),[新聞] 板橋疑餵藥案發回續查 家長：初衷為追查,Fri Sep  8 23:43:23 2023
10,1,9,Nodens (大車駕訓班 榮譽教練),[問卦] 老屋抓漏成功機率？,Sat Sep  9 00:29:55 2023
23,0,23,DeepRed0412 (深紅),Re,Fri Sep  8 23:33:13 2023
2,0,2,Townshend (Pete),[問卦] 便利店的尼采老師怎麼紅的?,Fri Sep  8 21:46:21 2023
21,5,16,turndown4wat (wat),[新聞] 「竹北天坑」公務員家中搜到百萬現金,Fri Sep  8 23:41:26 2023
159,30,129,mongi (大體老屍),[問卦] 朱學恒是死豬不怕開水燙代表嗎,Sat Sep  9 03:06:59 2023
4,2,2,KingChang711 (傳統棒球價值最終勝利),[問卦] 在線等！如何抵制台新金控,Sat Sep  9 02:12:47 2023
3,1,2,kimura0701 (一天要喝3千cc的水),[問卦] 幹最近一直下雨是在下怎樣的啦,Fri Sep  8 23:56:38 2023
58,7,51,deitly (一萬光年的愛情),[問卦] 台灣離婚率亞洲第一，生育率世界最差,Sat Sep  9 07:11:13 2023
6,1,5,EVEA (新試劑扶英戰士),[問卦] 我家隔壁在蓋房 我家有機會坍陷嗎????,Sat Sep  9 05:17:12 2023
58,13,45,a000000000 (比古A十郎),Re,Fri Sep  8 21:39:33 2023
5,5,0,manhaspen (男人有筆),[問卦] 錢買不到的東西是什麼？,Fri Sep  8 23:25:13 2023
0,1,-1,Khui1014 (輝),[協尋] 9/1 17：30新店安和路三段中油加油站前,Sat Sep  2 13:24:35 2023
0,0,0,love100 (粉紅籃球鞋),Re,Sat Sep  9 08:58:40 2023
9,1,8,f230072828 (汝被閹之),[問卦] 漢人當年到台灣當移工後是怎麼反客為主?,Fri Sep  8 23:21:36 2023
0,0,0,chunchie (阿奇),[新聞] 超美秘書下班前「腿軟倒地」！同事以為,Sat Sep  9 08:59:21 2023
6,0,6,NUMB43 (晚了~該睡了),[問卦] 現在存錢是不是最笨的,Sat Sep  9 02:01:46 2023
6,0,6,leon131417 (),[問卦] 微波地瓜是不是最方便的澱粉,Sat Sep  9 01:40:18 2023
5,1,4,Ayanami5566 (綾波五六),[問卦] 你現在的桌布是什麼？敢PO出來嗎？,Fri Sep  8 23:08:30 2023
8,5,3,qq326 (奈何還是要分離...),[問卦] 去KTV喝酒真的讓人很困擾!,Fri Sep  8 22:02:43 2023
7,2,5,kinjk01 (小白),[問卦] 火影忍者後面是在亂畫？,Sat Sep  9 03:32:21 2023
16,3,13,anti87 (00),[問卦] 蘋果股價兩天重挫6.5%,Fri Sep  8 21:19:04 2023
0,0,0,pchion2002 (阿我就怕被罵阿),Re,Fri Sep  8 23:22:07 2023
27,4,23,ALEX492 (ALEX),[問卦] UNIQLO材質是不是很爛？,Fri Sep  8 22:50:09 2023
6,0,6,sea130281 (胃哥),[問卦] 如果你是基泰老闆?,Sat Sep  9 03:20:52 2023
5,0,5,Comebuy (三分鐘熱度),[新聞] 荷蘭明訂青少年勞工權 最早13歲就能打工,Fri Sep  8 21:55:08 2023
232,33,199,Augustsixth (　),[爆卦] 民眾黨新竹市議員宋品瑩FB,Sat Sep  9 07:36:47 2023
10,0,10,ivorysoap (ivorysoap),[問卦] 有一說一這八年來各位調薪有比照基本薪嗎,Sat Sep  9 00:49:20 2023
16,4,12,longwayway (路人甲),[新聞] 金正恩訪俄「極樂列車」曝！美女隨侍20hr,Sat Sep  9 00:00:55 2023
2,2,0,WeiU (台大IU),Re,Fri Sep  8 23:30:05 2023
5,0,5,Superxixai (Lux sit),[問卦] 新竹有什麼景點跟美食嗎？,Sat Sep  9 08:17:56 2023
1,0,1,iversonya (iverson#3),[問卦] 東元醫院的梗，理工猴子,Sat Sep  9 07:33:14 2023
5,2,3,F16V (Handler One),[新聞] 斯洛伐克接收首架F-16 Block 70戰機,Sat Sep  9 06:37:55 2023
3,1,2,g7a7n7 (優文製造機),[問卦] 看到男人中的天菜會有想肛的衝動嗎,Sat Sep  9 04:25:10 2023
8,2,6,rz2x (弗朗西爾我婆),[爆卦] SpaceX發射載人火箭上太空(搞錯惹,Sat Sep  9 00:28:58 2023
1,0,1,kikiki37 (441),[問卦] 危!美國會不會輸德國阿?,Fri Sep  8 22:08:17 2023
1,0,1,choobii (我是雞掰郎),Re,Fri Sep  8 22:03:49 2023
11,6,5,pentoxide (Penta),Re,Fri Sep  8 21:07:44 2023
36,12,24,googolplex (googolplex),[新聞] 基本工資連8漲！只對「這群人」有好處,Sat Sep  9 02:47:28 2023
5,34,-29,dragonmester (),[問卦] 蔡桃貴超暖笑容曝光 融化一票粉絲,Sat Sep  9 00:06:22 2023
4,2,2,daisy100 (hey),[問卦] 失明了會自殺嗎,Fri Sep  8 23:20:20 2023
5,2,3,trylin (電鈴怪客),[問卦] 自稱可愛的女生是不是都超肥？,Fri Sep  8 23:44:21 2023
0,0,0,CavendishJr (五劑究極梅西),Re,Sat Sep  9 08:59:45 2023
3,1,2,laidon (賴董),Re,Sat Sep  9 04:15:03 2023
11,3,8,fenway18 (軟弱 是沒有辦法贏回國家),[問卦] 為什麼日韓基本工資能夠這麼高?,Fri Sep  8 22:24:37 2023
9,4,5,ilw4e (可以吃嗎？),Re,Sat Sep  9 01:51:56 2023
11,26,-15,ckshchen (尖酸苛博文),[新聞] 侯友宜拋長者健保免費 陳時中提醒「別被,Fri Sep  8 22:39:04 2023
5,1,4,AZTEC (直球對決),[問卦] 有沒有基泰弄垮房子一樓住戶的八卦?,Fri Sep  8 21:50:07 2023
3,3,0,hushiang (我練功發自真心),Re,Sat Sep  9 00:46:41 2023
7,1,6,dragonmester (),[問卦] 每年調薪1000 30年後就3萬了耶,Sat Sep  9 00:37:15 2023
7,3,4,ALEX492 (ALEX),[問卦] 台灣知名度什麼時後起來的？,Sat Sep  9 01:06:02 2023
2,1,1,A98454 (小羅賓),[問卦] 大家買股票484都賺翻了,Sat Sep  9 07:55:16 2023
5,2,3,missucrystal (妳還好嗎),[問卦] 社會是不是越來越不給內向的人活路,Sat Sep  9 07:09:44 2023
28,1,27,archer389 (黑騎士389),[問卦] 草帽團的收入哪裡來的啊,Fri Sep  8 23:59:08 2023
5,2,3,tsengcc (),[新聞] 跨228連假...超思2天復業有貓膩？國稅局,Fri Sep  8 23:12:13 2023
13,2,11,fox5451 (fox5451),[問卦] 公司資本額不就是用在出事的時候嗎,Sat Sep  9 04:05:18 2023
2,3,-1,segawar (超愛5566^^),[問卦] 如果丟丟妹 和 天后闆妹 選一個,Sat Sep  9 00:35:43 2023
6,0,6,InoueNagi (),[問卦] 當真あみ(16)南沙良(21)哪個頂?,Fri Sep  8 23:10:08 2023
20,3,17,Superxixai (Lux sit),[問卦] 在緯創輸六位數了怎麼辦,Sat Sep  9 07:45:36 2023
0,0,0,xzcb2008 (可愛老娘變態貓貓=.=),Re,Sat Sep  9 08:57:33 2023
0,0,0,deathfire (天龍巴布),[問卦] 瘦子E.SO的粉絲會喜歡伊索寓言嗎,Fri Sep  8 21:31:49 2023
3,0,3,todao (心裡有數),Re,Sat Sep  9 02:21:57 2023
3,1,2,InoueNagi (),[問卦] 轉生為小早川秀秋在關原會打哪一邊?,Fri Sep  8 22:38:59 2023
19,38,-19,village0817 (是我啦),[新聞] 蔡總統：基本工資連8年調升 政府當勞工朋,Fri Sep  8 21:11:40 2023
4,7,-3,g7a7n7 (優文製造機),[問卦] 憑什麼養寵物要領養代替購買,Sat Sep  9 00:21:54 2023
2,3,-1,abby99 (頌樂老婆),[問卦] 您看過最廢的廢文是哪篇,Sat Sep  9 02:04:15 2023
4,0,4,manhaspen (男人有筆),[問卦] 時間的起點是什麼？,Fri Sep  8 23:35:18 2023
0,4,-4,david0426 (軒軒寶貝),[問卦] 我朋友聽錄音帶聽到穿越(在線等,Fri Sep  8 21:42:19 2023
7,3,4,Beziehung (Beziehung),[問卦] 周杰倫演唱會受傷？,Fri Sep  8 23:39:11 2023
5,0,5,valkyrie (1234),[問卦] 新十二生肖和里見八犬傳哪個好看？,Fri Sep  8 22:57:23 2023
5,0,5,spark13579 (佑風),[問卦] 請問台南現在雨很大嗎？,Sat Sep  9 00:36:42 2023
10,3,7,wegoWU (辜菀允鐵粉♥ ),[問卦] 女老闆手下黑、淫、貪都有?她知道嗎?,Fri Sep  8 22:40:12 2023
3,1,2,G2S (呂雅筑),[問卦] 台南人咖啡會加糖嗎?,Sat Sep  9 01:39:07 2023
29,4,25,chekove (tit for tat),[新聞] 超思負責人為何不露面？他揭真實身分：出,Fri Sep  8 22:47:52 2023
2,0,2,jongam (全站最中肯),[問卦] 是不是該請國安人員保護秦語喬？,Fri Sep  8 23:24:46 2023
0,0,0,GreedyBian (貪扁),[問卦] 為什麼日本的「國產」看起來好吃 我們的,Sat Sep  9 08:54:40 2023
12,8,4,daven0987 (鴨子),"[問卦] 習近平太囂張,已經沒法阻止92共識了嗎?",Sat Sep  9 05:27:16 2023
4,0,4,MeiHS (簽名檔詳見 其他版晃到，),[問卦] 蘇軍的擲彈兵，很好用嗎？,Sat Sep  9 06:53:30 2023
1,0,1,sxy67230 (charlesgg),Re,Fri Sep  8 21:55:53 2023
5,0,5,rogerok (司機我也要上車),Re,Fri Sep  8 22:27:21 2023
2,1,1,w510048 (黨的恩情比山高),[問卦] 留學七年花爸爸兩千萬算不孝嗎?,Fri Sep  8 21:17:46 2023
53,12,41,Manzini (Manzini),[問卦] 2500萬老房換 7300萬豪宅 不香？,Fri Sep  8 20:56:37 2023
10,5,5,ai770116 (東方的神秘力量),[問卦] 為什麼台灣人移民美國就變正常人？,Fri Sep  8 23:02:20 2023
2,1,1,donaldmusk (DonaldMusk),[問卦] 嫌交友軟體太多約炮仔是不是搞錯什麼,Fri Sep  8 22:46:14 2023
0,0,0,DCHC (純愛基本教義派♥),Re,Sat Sep  9 00:55:52 2023
1,0,1,jfw616 (jj),Re,Fri Sep  8 22:54:24 2023
8,5,3,applegoodeat (蘋果好吃),Re,Fri Sep  8 21:48:55 2023
0,0,0,RINPE (RIN),[問卦] 貓奴是不是變多了？,Sat Sep  9 09:00:50 2023
1,0,1,reppoc (稍會),[問卦] 建商賠償住戶1F要算1F還是B1?,Fri Sep  8 22:17:08 2023
2,1,1,damingli90 (永遠愛冬冬),[問卦] 現在男生的瀏海怎麼都那麼韓阿,Fri Sep  8 21:45:55 2023
14,2,12,utomaya (烏托馬雅),[問卦] 哪一首歌曲的YT點閱破10億次讓你最驚訝？,Fri Sep  8 23:48:58 2023
5,0,5,ffdqfe (苦惱),[問卦] 是不是應該復興蹲式馬桶？,Sat Sep  9 00:42:33 2023
3,2,1,tanyatw (bruh7777),[問卦] 30以前轉職都來得及嗎？,Sat Sep  9 03:20:42 2023
6,5,1,pttbeigowow (想狗窩啊),[問卦] 調漲基本薪資根本均貧卡啊？,Sat Sep  9 00:04:52 2023
0,0,0,songgood (ilovegoodgame),Re,Sat Sep  9 07:36:13 2023
2,1,1,hittler (西斯特),[問卦] 長野縣人到高雄美濃旅遊會怎麼想?,Sat Sep  9 08:03:33 2023
5,0,5,chubby31190 (優文專家),Re,Fri Sep  8 22:03:49 2023
2,6,-4,zombiechen (zom),[問卦] 是不是真的4%的人毫無良知,Sat Sep  9 00:08:28 2023
5,2,3,mofass (廢文產生器),[問卦] 旅行的意義這首歌超綠茶的吧？,Fri Sep  8 22:14:31 2023
6,0,6,j0588 (),Re,Sat Sep  9 08:10:03 2023
2,1,1,cmelo1515 (瓜農),[問卦] 急！！這時間球針哪裡買？,Sat Sep  9 08:31:01 2023
4,0,4,for5566 (Yo),[問卦] 為什麼當初會選台北當首都？,Fri Sep  8 22:39:16 2023
86,90,-4,NARUTO (鳴人),[新聞]賴品妤訴礦工寮悲歌 談賴清德違建爭議批侯,Fri Sep  8 22:01:41 2023
1,0,1,Qorqios (丟臉比丟書還快==),[問卦] 好日子遠行‧往西 ？,Sat Sep  9 08:19:19 2023
6,1,5,saisai9230 (小為),[新聞] 代言隆乳「奶奶快回家」遭嘲氣炸！G乳辣模怒告…二審逆轉勝獲賠,Fri Sep  8 21:17:33 2023
4,6,-2,eeth (韓國綜藝社),[新聞] 法國國會疏遠中共 臺灣起關鍵作用,Fri Sep  8 21:27:52 2023
14,1,13,"yang560831 (""壞人""喬尼)",[問卦] 飛機杯臭死了怎麼辦？,Sat Sep  9 00:05:26 2023
3,1,2,nckuff (nckuff),[問卦] 超市看到冷藏雞蛋10入賣278好吃嗎？,Fri Sep  8 22:55:41 2023
5,1,4,joanzkow (星浪),[爆卦] 男籃世界盃四強美國夢幻隊輸德國！！,Fri Sep  8 22:34:36 2023
34,14,20,gaiaesque (一起來聽techno八 o'_'o),[問卦] 143 這身材484頂到肺 o'_'o,Sat Sep  9 06:54:02 2023
6,1,5,kinki5566 (近畿小子5566),[問卦] 用一堆千斤頂跟吊車把房子拉回去不就好了？,Fri Sep  8 21:49:57 2023
4,0,4,s820912gmail (愛黨替代役覺青),[問卦] 將軍滷味只有1.8星是怎麼辦到的？,Fri Sep  8 21:44:58 2023
3,6,-3,valley (專打蟑螂),[問卦] 一大早好多露腰小姊姊？,Sat Sep  9 07:03:39 2023
17,7,10,f230072828 (汝被閹之),[新聞] 台灣「低薪地獄」新住民超有感 只住得起,Fri Sep  8 21:03:18 2023
8,3,5,answermangtr (牧羊少年),[問卦] 有人用銀當電線嗎,Sat Sep  9 01:51:49 2023
0,0,0,IngGG (石更 奚隹 奚隹),Re,Sat Sep  9 08:56:22 2023
12,1,11,createlight (創輝),[新聞] 中國人口危機 習近平下令鼓勵軍隊生三孩,Fri Sep  8 21:39:10 2023
5,0,5,OPPAISuki (OPPAISuki),[問卦] Lisa去跳 瘋馬秀 會上空嗎? 阿嘶,Fri Sep  8 21:51:31 2023
6,2,4,usnavyseal (usmarine2008),[問卦] 英國單車騎中間保安全 台灣不靠邊變廢鐵,Fri Sep  8 23:39:29 2023
8,1,7,BroDians (網圍包),[問卦] 150元以上的便利商店義大利麵賣給誰？,Sat Sep  9 00:57:07 2023
0,0,0,toolan (土狼),Re,Sat Sep  9 04:01:31 2023
0,0,0,jerry1019 (古密斯),Re,Sat Sep  9 01:22:11 2023
3,1,2,Galette (嘉莉朵),[問卦] 串流有什麼不錯的電影,Fri Sep  8 22:07:08 2023
9,4,5,ppp123 (3p哥),[問卦] 外勞二代是不是長大了？,Fri Sep  8 21:30:17 2023
8,1,7,qq326 (奈何還是要分離...),[新聞] 最強高中生」也來！ 輔大招生100%金熬 ,Fri Sep  8 21:36:53 2023
2,0,2,sanshin (中田祥),[問卦] 現在是不是大許願時代？,Fri Sep  8 22:03:08 2023
18,8,10,Workforme (′‧ω‧‵),[新聞] 薪水小偷？同事「趁主管休假」手機滑一,Sat Sep  9 06:57:45 2023
1,1,0,Yirgacheffe (守住善良),[新聞] 刺激政策無效？中國百強房企8月銷售跌四成,Fri Sep  8 22:59:55 2023
113,31,82,NasaZheng (Nasa_Zheng),[問卦] 求助！家中疑似出現三葉蟲,Fri Sep  8 21:26:01 2023
18,14,4,sukiyasuica (suica),[新聞] 大直民宅下陷！王鴻薇遭爆沒幫住戶說話　,Sat Sep  9 06:43:28 2023
23,20,3,CREA (人間不信),[新聞] 連續8年調升基本工資 蔡英文：共享經濟成長果實,Fri Sep  8 21:29:29 2023
2,1,1,IokUdiefirst (武漢肺炎),[問卦] 隔壁開始施工房子就傾斜 該怎麼辦?,Sat Sep  9 05:38:06 2023
25,2,23,lienchi (...),[問卦] 法律上的一罪一罰是不是幹話,Sat Sep  9 01:04:32 2023
1,0,1,inoce (),[問卦] 所以黃仁勳大賣輝達在哪？？,Sat Sep  9 08:34:40 2023
5,6,-1,aabbcc520 (U質文),[問卦] 31處男問如何戒掉買股票賠錢但還是想買,Sat Sep  9 08:27:26 2023
20,4,16,xzcb2008 (可愛老娘變態貓貓=.=),[問卦] =.= 是什麼原因造成台女比台男更享樂主,Fri Sep  8 22:28:15 2023
5,1,4,poeta (鍵盤詩人),[問卦] 請問要分享網路給樓下 路由器要顛倒嗎,Sat Sep  9 01:03:17 2023
4,1,3,vy8824 (巴塞隆納- 紐塞),[問卦] 買洗浴品送人484怪怪的,Sat Sep  9 00:44:26 2023
2,4,-2,EVEA (新試劑扶英戰士),[問卦] 2023年11月14又是世界末日怎麼辦 ,Sat Sep  9 05:48:17 2023
5,0,5,lpbrother (LP哥(LP = Love & Peace)),[問卦] 住家隔壁就是建案有多痛苦？,Sat Sep  9 08:34:17 2023
